genome_id	antibiotic	phenotype	method	measurement	unit
573.29893	amikacin	R	Broth dilution	16	mg/L
573.5722	amikacin	S	Broth dilution	<=2	mg/L
573.12967	amikacin	S	Broth dilution	<=4	mg/L
573.13929	amikacin	S	Broth dilution	<=8	mg/L
573.33418	amikacin	R	Broth dilution		
573.49136	amikacin	S	Computational Prediction		
573.13812	amikacin	S	Broth dilution	<=8	mg/L
573.66373	amikacin	R	MIC	>=64	mg/L
573.66126	amikacin	S	Broth dilution		
573.50519	amikacin	S	Computational Prediction		
573.14529	amikacin	S	Broth dilution	<=8	mg/L
573.66116	amikacin	R	Broth dilution		
573.14091	amikacin	S	Broth dilution	16	mg/L
573.14188	amikacin	S	Broth dilution	<=8	mg/L
573.34246	amikacin	S	Broth dilution		
573.48962	amikacin	S	Computational Prediction		
573.14101	amikacin	S	Broth dilution	<=8	mg/L
573.46836	amikacin	R	Broth dilution	>32	mg/L
573.13556	amikacin	S	Broth dilution	<=8	mg/L
573.5814	amikacin	S	Broth dilution	<=2	mg/L
573.67183	amikacin	R	Broth dilution		
573.48194	amikacin	R	Computational Prediction		
573.14083	amikacin	S	Broth dilution	<=8	mg/L
573.50621	amikacin	S	Computational Prediction		
573.50513	amikacin	S	Computational Prediction		
573.14513	amikacin	S	Broth dilution	<=8	mg/L
573.48969	amikacin	R	Computational Prediction		
573.50439	amikacin	S	Computational Prediction		
573.48255	amikacin	R	Computational Prediction		
573.13876	amikacin	S	Broth dilution	16	mg/L
573.5820	amikacin	S	Broth dilution	<=2	mg/L
573.66252	amikacin	R	MIC	>=64	mg/L
573.66312	amikacin	S	MIC	4	mg/L
573.26242	amikacin	S	Broth dilution		
573.24350	amikacin	S	Broth dilution	8	mg/L
573.66286	amikacin	S	MIC	<=2	mg/L
573.24245	amikacin	R	Broth dilution	64	mg/L
573.15613	amikacin	S	Broth dilution		
573.14262	amikacin	S	Broth dilution	<=8	mg/L
573.13428	amikacin	S	Broth dilution	16	mg/L
573.49102	amikacin	S	Computational Prediction		
573.13404	amikacin	S	Broth dilution	<=8	mg/L
573.14366	amikacin	S	Broth dilution	<=8	mg/L
573.14189	amikacin	S	Broth dilution	<=8	mg/L
573.13767	amikacin	S	Broth dilution	<=8	mg/L
573.15635	amikacin	S	Disk diffusion		
573.24393	amikacin	S	Broth dilution	1	mg/L
573.14172	amikacin	S	Broth dilution	<=8	mg/L
573.50550	amikacin	S	Computational Prediction		
573.13849	amikacin	R	Broth dilution	>32	mg/L
573.13618	amikacin	S	Broth dilution	<=8	mg/L
573.14139	amikacin	R	Broth dilution	>32	mg/L
573.48175	amikacin	S	Computational Prediction		
573.66234	amikacin	S	MIC	<=2	mg/L
573.50441	amikacin	S	Computational Prediction		
573.14340	amikacin	S	Broth dilution	<=8	mg/L
573.49074	amikacin	S	Computational Prediction		
573.33417	amikacin	R	Broth dilution		
573.48968	amikacin	R	Computational Prediction		
573.48191	amikacin	S	Computational Prediction		
573.23222	amikacin	R	Disk diffusion		
573.66354	amikacin	R	MIC	32	mg/L
573.12873	amikacin	S	Broth dilution	<=4	mg/L
573.66264	amikacin	R	MIC	>=64	mg/L
573.48154	amikacin	R	Computational Prediction		
573.50395	amikacin	S	Computational Prediction		
573.66467	amikacin	S	MIC	<=2	mg/L
573.24266	amikacin	S	Broth dilution	2	mg/L
573.26110	amikacin	S	Broth dilution		
573.15541	amikacin	S	Broth dilution		
573.46085	amikacin	S	Broth dilution		
573.50574	amikacin	R	Computational Prediction		
573.13571	amikacin	S	Broth dilution	<=8	mg/L
573.13888	amikacin	S	Broth dilution	<=8	mg/L
573.26251	amikacin	S	Broth dilution		
573.15493	amikacin	S	Disk diffusion		
573.14352	amikacin	S	Broth dilution	16	mg/L
573.15553	amikacin	S	Broth dilution		
573.48195	amikacin	S	Computational Prediction		
573.34250	amikacin	S	Broth dilution		
573.15552	amikacin	S	Broth dilution		
573.48103	amikacin	R	Computational Prediction		
573.15482	amikacin	S	Disk diffusion		
573.14122	amikacin	R	Broth dilution	>32	mg/L
573.12960	amikacin	S	Broth dilution	<=4	mg/L
573.29958	amikacin	S	Broth dilution	<=4	mg/L
573.66550	amikacin	S	MIC	<=2	mg/L
573.13795	amikacin	S	Broth dilution	<=8	mg/L
573.5803	amikacin	S	Broth dilution	<=2	mg/L
573.15470	amikacin	S	Disk diffusion		
573.12944	amikacin	S	Broth dilution	<=4	mg/L
573.13257	amikacin	S	Broth dilution	<=8	mg/L
573.12890	amikacin	S	Broth dilution	<=4	mg/L
573.23213	amikacin	R	Disk diffusion		
573.50595	amikacin	R	Computational Prediction		
573.14085	amikacin	S	Broth dilution	<=8	mg/L
573.15640	amikacin	S	Disk diffusion		
573.14519	amikacin	S	Broth dilution	<=8	mg/L
573.13528	amikacin	S	Broth dilution	16	mg/L
573.26298	amikacin	S	Broth dilution		
573.46075	amikacin	S	Broth dilution		
573.50564	amikacin	S	Computational Prediction		
573.13763	amikacin	S	Broth dilution	<=8	mg/L
573.26272	amikacin	S	Broth dilution		
573.48280	amikacin	S	Computational Prediction		
573.13244	amikacin	S	Broth dilution	<=8	mg/L
573.26082	amikacin	S	Broth dilution		
573.29992	amikacin	R	Broth dilution	>32	mg/L
573.13178	amikacin	S	Broth dilution	<=8	mg/L
573.13654	amikacin	S	Broth dilution	<=8	mg/L
573.13884	amikacin	S	Broth dilution	<=8	mg/L
573.14328	amikacin	S	Broth dilution	<=8	mg/L
573.13087	amikacin	S	Broth dilution	<=8	mg/L
573.50541	amikacin	S	Computational Prediction		
573.49116	amikacin	S	Computational Prediction		
573.5767	amikacin	R	Broth dilution	64	mg/L
573.13057	amikacin	S	Broth dilution	<=8	mg/L
573.34252	amikacin	S	Broth dilution		
573.66337	amikacin	S	MIC	4	mg/L
573.24396	amikacin	S	Broth dilution	1	mg/L
573.66464	amikacin	S	MIC	<=2	mg/L
573.13265	amikacin	S	Broth dilution	<=8	mg/L
573.29917	amikacin	R	Broth dilution	16	mg/L
573.13968	amikacin	S	Broth dilution	<=8	mg/L
573.13015	amikacin	S	Broth dilution	<=4	mg/L
573.13865	amikacin	S	Broth dilution	<=8	mg/L
573.15597	amikacin	S	Broth dilution		
573.49003	amikacin	S	Computational Prediction		
573.46871	amikacin	R	Broth dilution	>32	mg/L
573.5808	amikacin	S	Broth dilution	<=2	mg/L
573.48174	amikacin	R	Computational Prediction		
573.15646	amikacin	S	Disk diffusion		
573.50423	amikacin	S	Computational Prediction		
573.14215	amikacin	S	Broth dilution	<=8	mg/L
573.13790	amikacin	S	Broth dilution	16	mg/L
573.13033	amikacin	S	Broth dilution	<=8	mg/L
573.13234	amikacin	R	Broth dilution	>32	mg/L
573.29881	amikacin	S	Broth dilution	<=4	mg/L
573.13294	amikacin	S	Broth dilution	<=8	mg/L
573.13592	amikacin	S	Broth dilution	<=8	mg/L
573.13952	amikacin	S	Broth dilution	<=8	mg/L
573.15603	amikacin	S	Broth dilution		
573.24344	amikacin	S	Broth dilution	1	mg/L
573.48192	amikacin	S	Computational Prediction		
573.66402	amikacin	S	MIC	<=2	mg/L
573.33412	amikacin	R	Broth dilution		
573.48116	amikacin	R	Computational Prediction		
573.13208	amikacin	R	Broth dilution	>32	mg/L
573.17927	amikacin	S	Broth dilution	==4	mg/L
573.46073	amikacin	S	Broth dilution		
573.14290	amikacin	S	Broth dilution	<=8	mg/L
573.46835	amikacin	R	Broth dilution	>32	mg/L
573.24247	amikacin	R	Broth dilution	64	mg/L
573.26138	amikacin	S	Broth dilution		
573.12773	amikacin	R	Broth dilution	>64	mg/L
573.14462	amikacin	R	Broth dilution	>32	mg/L
573.49154	amikacin	S	Computational Prediction		
573.48089	amikacin	R	Computational Prediction		
573.66409	amikacin	S	MIC	<=2	mg/L
573.13472	amikacin	S	Broth dilution	<=8	mg/L
573.13203	amikacin	S	Broth dilution	<=8	mg/L
573.13059	amikacin	S	Broth dilution	<=8	mg/L
573.23223	amikacin	S	Disk diffusion		
573.66426	amikacin	S	MIC	<=2	mg/L
573.12910	amikacin	S	Broth dilution	<=4	mg/L
573.14148	amikacin	R	Broth dilution	>32	mg/L
573.15599	amikacin	S	Broth dilution		
573.13761	amikacin	S	Broth dilution	<=8	mg/L
573.14090	amikacin	R	Broth dilution	>32	mg/L
573.13016	amikacin	S	Broth dilution	<=4	mg/L
573.13388	amikacin	S	Broth dilution	<=8	mg/L
573.66394	amikacin	S	MIC	<=2	mg/L
573.46115	amikacin	S	Broth dilution		
573.50568	amikacin	S	Computational Prediction		
573.14082	amikacin	S	Broth dilution	<=8	mg/L
573.34248	amikacin	S	Broth dilution		
573.13115	amikacin	S	Broth dilution	<=8	mg/L
573.26269	amikacin	S	Broth dilution		
573.24416	amikacin	S	Broth dilution	16	mg/L
573.14147	amikacin	S	Broth dilution	<=8	mg/L
573.13100	amikacin	S	Broth dilution	<=8	mg/L
573.23198	amikacin	S	Disk diffusion		
573.49161	amikacin	S	Computational Prediction		
573.48226	amikacin	R	Computational Prediction		
573.13512	amikacin	S	Broth dilution	<=8	mg/L
573.14346	amikacin	S	Broth dilution	<=8	mg/L
573.26303	amikacin	S	Broth dilution		
573.49075	amikacin	S	Computational Prediction		
573.49011	amikacin	S	Computational Prediction		
573.48070	amikacin	R	Computational Prediction		
573.12935	amikacin	S	Broth dilution	<=4	mg/L
573.13894	amikacin	S	Broth dilution	<=8	mg/L
573.48203	amikacin	S	Computational Prediction		
573.48254	amikacin	R	Computational Prediction		
573.26131	amikacin	S	Broth dilution		
573.14469	amikacin	S	Broth dilution	16	mg/L
573.48064	amikacin	R	Computational Prediction		
573.12884	amikacin	S	Broth dilution	<=4	mg/L
573.13263	amikacin	S	Broth dilution	<=8	mg/L
573.14041	amikacin	S	Broth dilution	<=8	mg/L
573.15688	amikacin	S	Disk diffusion		
573.13771	amikacin	S	Broth dilution	<=8	mg/L
573.33396	amikacin	R	Broth dilution		
573.13835	amikacin	S	Broth dilution	<=8	mg/L
573.13957	amikacin	S	Broth dilution	<=8	mg/L
573.13943	amikacin	S	Broth dilution	<=8	mg/L
573.48104	amikacin	R	Computational Prediction		
573.13302	amikacin	S	Broth dilution	<=8	mg/L
573.49096	amikacin	S	Computational Prediction		
573.1731	amikacin	S	Disk diffusion	1	mg/L
573.15558	amikacin	S	Broth dilution		
573.66313	amikacin	R	MIC	32	mg/L
573.66129	amikacin	S	Broth dilution		
573.15506	amikacin	S	Disk diffusion		
573.66443	amikacin	S	MIC	<=2	mg/L
573.13013	amikacin	S	Broth dilution	<=4	mg/L
573.50528	amikacin	S	Computational Prediction		
573.5812	amikacin	S	Broth dilution	<=2	mg/L
573.48124	amikacin	R	Computational Prediction		
573.48048	amikacin	R	Computational Prediction		
573.26320	amikacin	S	Broth dilution		
573.15487	amikacin	S	Disk diffusion		
573.66543	amikacin	S	MIC	<=2	mg/L
573.14471	amikacin	S	Broth dilution	<=8	mg/L
573.66315	amikacin	R	MIC	32	mg/L
573.13000	amikacin	S	Broth dilution	<=4	mg/L
573.48173	amikacin	S	Computational Prediction		
573.13687	amikacin	S	Broth dilution	<=8	mg/L
573.13681	amikacin	S	Broth dilution	<=8	mg/L
573.14264	amikacin	S	Broth dilution	<=8	mg/L
573.14251	amikacin	S	Broth dilution	16	mg/L
573.13628	amikacin	S	Broth dilution	<=8	mg/L
573.14195	amikacin	S	Broth dilution	<=8	mg/L
573.48161	amikacin	S	Computational Prediction		
573.24407	amikacin	S	Broth dilution	1	mg/L
573.49009	amikacin	S	Computational Prediction		
573.15624	amikacin	S	Broth dilution		
573.13610	amikacin	S	Broth dilution	<=8	mg/L
573.15370	amikacin	S	Broth dilution		
573.66265	amikacin	S	MIC	<=2	mg/L
573.50565	amikacin	S	Computational Prediction		
573.15497	amikacin	S	Disk diffusion		
573.13892	amikacin	S	Broth dilution	<=8	mg/L
573.14026	amikacin	S	Broth dilution	<=8	mg/L
573.48105	amikacin	R	Computational Prediction		
573.13252	amikacin	R	Broth dilution	>32	mg/L
573.13732	amikacin	S	Broth dilution	<=8	mg/L
573.13223	amikacin	S	Broth dilution	<=8	mg/L
573.66279	amikacin	S	MIC	<=2	mg/L
573.12993	amikacin	S	Broth dilution	<=4	mg/L
573.14266	amikacin	R	Broth dilution	>32	mg/L
573.41078	amikacin	S	Disk diffusion	==20	mm
573.14275	amikacin	S	Broth dilution	<=8	mg/L
573.13470	amikacin	S	Broth dilution	16	mg/L
573.48093	amikacin	R	Computational Prediction		
573.13490	amikacin	S	Broth dilution	16	mg/L
573.66499	amikacin	S	MIC	<=2	mg/L
573.13706	amikacin	S	Broth dilution	16	mg/L
573.26140	amikacin	S	Broth dilution		
573.12979	amikacin	S	Broth dilution	<=4	mg/L
573.15593	amikacin	S	Broth dilution		
573.13035	amikacin	S	Broth dilution	<=8	mg/L
573.46099	amikacin	S	Broth dilution		
573.13859	amikacin	S	Broth dilution	<=8	mg/L
573.24308	amikacin	S	Broth dilution	2	mg/L
573.13966	amikacin	S	Broth dilution	<=8	mg/L
573.12977	amikacin	S	Broth dilution	<=4	mg/L
573.14238	amikacin	S	Broth dilution	<=8	mg/L
573.14528	amikacin	S	Broth dilution	<=8	mg/L
573.15707	amikacin	S	Disk diffusion		
573.48150	amikacin	R	Computational Prediction		
573.26301	amikacin	S	Broth dilution		
573.50563	amikacin	S	Computational Prediction		
573.13770	amikacin	S	Broth dilution	<=8	mg/L
573.15720	amikacin	S	Disk diffusion		
573.29937	amikacin	S	Broth dilution	<=4	mg/L
573.49002	amikacin	S	Computational Prediction		
573.49135	amikacin	S	Computational Prediction		
573.49062	amikacin	R	Computational Prediction		
573.15576	amikacin	S	Broth dilution		
573.26073	amikacin	S	Broth dilution		
573.13279	amikacin	S	Broth dilution	<=8	mg/L
573.13049	amikacin	S	Broth dilution	<=8	mg/L
573.13381	amikacin	S	Broth dilution	<=8	mg/L
573.13112	amikacin	S	Broth dilution	<=8	mg/L
573.15108	amikacin	R	Broth dilution	>64	mg/L
573.26253	amikacin	S	Broth dilution		
573.29897	amikacin	R	Broth dilution	16	mg/L
573.49129	amikacin	S	Computational Prediction		
573.29967	amikacin	S	Broth dilution	<=4	mg/L
573.49088	amikacin	S	Computational Prediction		
573.26223	amikacin	S	Broth dilution		
573.66295	amikacin	S	MIC	8	mg/L
573.26190	amikacin	S	Broth dilution		
573.29892	amikacin	S	Broth dilution	<=4	mg/L
573.14240	amikacin	S	Broth dilution	16	mg/L
573.5684	amikacin	S	Broth dilution	<=2	mg/L
573.5806	amikacin	S	Broth dilution	<=2	mg/L
573.49121	amikacin	S	Computational Prediction		
573.13073	amikacin	S	Broth dilution	<=8	mg/L
573.66526	amikacin	S	MIC	<=2	mg/L
573.50606	amikacin	R	Computational Prediction		
573.12886	amikacin	S	Broth dilution	<=4	mg/L
573.66132	amikacin	S	Broth dilution		
573.50604	amikacin	R	Computational Prediction		
573.33413	amikacin	R	Broth dilution		
573.26134	amikacin	S	Broth dilution		
573.48189	amikacin	S	Computational Prediction		
573.50523	amikacin	S	Computational Prediction		
573.13794	amikacin	S	Broth dilution	<=8	mg/L
573.13384	amikacin	S	Broth dilution	<=8	mg/L
573.24341	amikacin	S	Broth dilution	1	mg/L
573.12889	amikacin	S	Broth dilution	<=4	mg/L
573.26114	amikacin	S	Broth dilution		
573.48976	amikacin	S	Computational Prediction		
573.13069	amikacin	R	Broth dilution	>32	mg/L
573.13523	amikacin	R	Broth dilution	>32	mg/L
573.24431	amikacin	S	Broth dilution	4	mg/L
573.48112	amikacin	R	Computational Prediction		
573.13815	amikacin	S	Broth dilution	<=8	mg/L
573.66414	amikacin	S	MIC	<=2	mg/L
573.13224	amikacin	S	Broth dilution	<=8	mg/L
573.66135	amikacin	S	Broth dilution		
573.67279	amikacin	S	Broth dilution		
573.14258	amikacin	S	Broth dilution	<=8	mg/L
573.14253	amikacin	S	Broth dilution	<=8	mg/L
573.50527	amikacin	S	Computational Prediction		
573.48201	amikacin	S	Computational Prediction		
573.67205	amikacin	S	Broth dilution		
573.67202	amikacin	S	Broth dilution		
573.13018	amikacin	S	Broth dilution	<=4	mg/L
573.15420	amikacin	S	Broth dilution	==16	mg/L
573.13213	amikacin	S	Broth dilution	<=8	mg/L
573.46877	amikacin	R	Broth dilution	>32	mg/L
573.26157	amikacin	S	Broth dilution		
573.50614	amikacin	S	Computational Prediction		
573.12917	amikacin	S	Broth dilution	<=4	mg/L
573.14359	amikacin	S	Broth dilution	<=8	mg/L
573.5819	amikacin	S	Broth dilution	<=2	mg/L
573.66452	amikacin	S	MIC	<=2	mg/L
573.15475	amikacin	S	Disk diffusion		
573.33416	amikacin	R	Broth dilution		
573.15601	amikacin	S	Broth dilution		
573.32132	amikacin	S	Broth dilution	<=2	mg/L
573.30009	amikacin	R	Broth dilution	>32	mg/L
573.15724	amikacin	S	Disk diffusion		
573.67232	amikacin	S	Broth dilution		
573.15630	amikacin	S	Disk diffusion		
573.1723	amikacin	R	Disk diffusion	64	mg/L
573.29924	amikacin	S	Broth dilution	<=4	mg/L
573.66531	amikacin	S	MIC	<=2	mg/L
573.49000	amikacin	S	Computational Prediction		
573.13297	amikacin	S	Broth dilution	<=8	mg/L
573.46068	amikacin	S	Broth dilution		
573.49078	amikacin	S	Computational Prediction		
573.24289	amikacin	S	Broth dilution	2	mg/L
573.67282	amikacin	S	Broth dilution		
573.66557	amikacin	S	MIC	4	mg/L
573.46072	amikacin	S	Broth dilution		
573.5663	amikacin	S	Broth dilution	<=2	mg/L
573.12978	amikacin	S	Broth dilution	<=4	mg/L
573.29908	amikacin	R	Broth dilution	16	mg/L
573.15628	amikacin	S	Broth dilution		
573.14511	amikacin	S	Broth dilution	<=8	mg/L
573.15663	amikacin	S	Disk diffusion		
573.26181	amikacin	S	Broth dilution		
573.13809	amikacin	S	Broth dilution	<=8	mg/L
573.13869	amikacin	S	Broth dilution	<=8	mg/L
573.66463	amikacin	S	MIC	<=2	mg/L
573.12780	amikacin	S	Broth dilution	==16	mg/L
573.13288	amikacin	R	Broth dilution	>32	mg/L
573.1730	amikacin	S	Disk diffusion	1	mg/L
573.13240	amikacin	R	Broth dilution	>32	mg/L
573.13762	amikacin	S	Broth dilution	<=8	mg/L
573.48117	amikacin	R	Computational Prediction		
573.24355	amikacin	S	Broth dilution	16	mg/L
573.14233	amikacin	R	Broth dilution	>32	mg/L
573.14132	amikacin	S	Broth dilution	<=8	mg/L
573.13856	amikacin	S	Broth dilution	16	mg/L
573.66154	amikacin	R	Broth dilution		
573.14373	amikacin	S	Broth dilution	16	mg/L
573.48096	amikacin	R	Computational Prediction		
573.13258	amikacin	S	Broth dilution	<=8	mg/L
573.15368	amikacin	S	Broth dilution		
573.46876	amikacin	R	Broth dilution	>32	mg/L
573.14434	amikacin	R	Broth dilution	>32	mg/L
573.24348	amikacin	S	Broth dilution	1	mg/L
573.5823	amikacin	S	Broth dilution	<=2	mg/L
573.13696	amikacin	S	Broth dilution	<=8	mg/L
573.26234	amikacin	S	Broth dilution		
573.5810	amikacin	S	Broth dilution	<=2	mg/L
573.29910	amikacin	R	Broth dilution	16	mg/L
573.26106	amikacin	S	Broth dilution		
573.49133	amikacin	S	Computational Prediction		
573.15530	amikacin	R	Broth dilution		
573.67323	amikacin	S	Broth dilution		
573.13535	amikacin	S	Broth dilution	<=8	mg/L
573.13245	amikacin	S	Broth dilution	<=8	mg/L
573.13316	amikacin	S	Broth dilution	<=8	mg/L
573.40355	amikacin	S	Disk diffusion	==20	mm
573.13484	amikacin	S	Broth dilution	<=8	mg/L
573.49155	amikacin	S	Computational Prediction		
573.13434	amikacin	S	Broth dilution	<=8	mg/L
573.66101	amikacin	S	Broth dilution		
573.15681	amikacin	S	Disk diffusion		
573.12867	amikacin	S	Broth dilution	<=4	mg/L
573.15539	amikacin	S	Broth dilution		
573.46863	amikacin	R	Broth dilution	>32	mg/L
573.49033	amikacin	R	Computational Prediction		
573.13720	amikacin	S	Broth dilution	<=8	mg/L
573.13146	amikacin	S	Broth dilution	<=8	mg/L
573.66516	amikacin	S	MIC	<=2	mg/L
573.48143	amikacin	S	Computational Prediction		
573.12989	amikacin	S	Broth dilution	<=4	mg/L
573.14185	amikacin	R	Broth dilution	>32	mg/L
573.13397	amikacin	S	Broth dilution	<=8	mg/L
573.18090	amikacin	R	Broth dilution	>64	mg/L
573.66559	amikacin	S	MIC	<=2	mg/L
573.46089	amikacin	S	Broth dilution		
573.13630	amikacin	S	Broth dilution	<=8	mg/L
573.24353	amikacin	S	Broth dilution	1	mg/L
573.49164	amikacin	S	Computational Prediction		
573.26189	amikacin	S	Broth dilution		
573.13290	amikacin	S	Broth dilution	<=8	mg/L
573.15495	amikacin	S	Disk diffusion		
573.33404	amikacin	R	Broth dilution		
573.29928	amikacin	R	Broth dilution	16	mg/L
573.50542	amikacin	S	Computational Prediction		
573.5724	amikacin	S	Broth dilution	<=2	mg/L
573.26283	amikacin	S	Broth dilution		
573.29896	amikacin	R	Broth dilution	16	mg/L
573.13442	amikacin	S	Broth dilution	<=8	mg/L
573.48258	amikacin	S	Computational Prediction		
573.26204	amikacin	S	Broth dilution		
573.14141	amikacin	S	Broth dilution	<=8	mg/L
573.33405	amikacin	R	Broth dilution		
573.26255	amikacin	S	Broth dilution		
573.49005	amikacin	S	Computational Prediction		
573.13729	amikacin	S	Broth dilution	<=8	mg/L
573.48018	amikacin	S	Computational Prediction		
573.14252	amikacin	S	Broth dilution	<=8	mg/L
573.14467	amikacin	S	Broth dilution	<=8	mg/L
573.15689	amikacin	S	Disk diffusion		
573.66321	amikacin	S	MIC	<=2	mg/L
573.13507	amikacin	S	Broth dilution	<=8	mg/L
573.13022	amikacin	S	Broth dilution	<=4	mg/L
573.48155	amikacin	R	Computational Prediction		
573.13758	amikacin	S	Broth dilution	<=8	mg/L
573.15664	amikacin	S	Disk diffusion		
573.5816	amikacin	S	Broth dilution	<=2	mg/L
573.66216	amikacin	S	MIC	<=2	mg/L
573.13731	amikacin	S	Broth dilution	<=8	mg/L
573.13549	amikacin	S	Broth dilution	<=8	mg/L
573.48993	amikacin	S	Computational Prediction		
573.14477	amikacin	R	Broth dilution	>32	mg/L
573.13895	amikacin	R	Broth dilution	>32	mg/L
573.48017	amikacin	S	Computational Prediction		
573.13799	amikacin	S	Broth dilution	<=8	mg/L
573.29902	amikacin	S	Broth dilution	8	mg/L
573.13325	amikacin	S	Broth dilution	<=8	mg/L
573.15648	amikacin	S	Disk diffusion		
573.15683	amikacin	S	Disk diffusion		
573.29970	amikacin	S	Broth dilution	<=4	mg/L
573.14297	amikacin	S	Broth dilution	<=8	mg/L
573.66346	amikacin	R	MIC	32	mg/L
573.26081	amikacin	S	Broth dilution		
573.67206	amikacin	S	Broth dilution		
573.13004	amikacin	S	Broth dilution	<=4	mg/L
573.14193	amikacin	S	Broth dilution	16	mg/L
573.48043	amikacin	S	Computational Prediction		
573.66436	amikacin	S	MIC	<=2	mg/L
573.66536	amikacin	S	MIC	4	mg/L
573.13348	amikacin	S	Broth dilution	<=8	mg/L
573.14162	amikacin	S	Broth dilution	<=8	mg/L
573.18087	amikacin	S	Broth dilution	==16	mg/L
573.13187	amikacin	S	Broth dilution	<=8	mg/L
573.50530	amikacin	S	Computational Prediction		
573.14521	amikacin	S	Broth dilution	<=8	mg/L
573.66358	amikacin	R	MIC	>=64	mg/L
573.13101	amikacin	S	Broth dilution	16	mg/L
